region	zone	woreda	kebele	village_id	_parent_index	crop	landscape	gender	age	education_years	yrsexp	extension_received	totalHH	hhsize_adultequiv	median_dist_fert	plot_owned	plotareaha	plotareaha2	use_infert	use_orgfert	hired_labour	use_impseed	use_rowplant	use_pesticide	plt_herbicideUse	plt_draftanimals	plt_intercrop	plt_croprotation	N_rate	P_rate	N_rate2	N_P	N_footslope	N_midslope	N_hillslope	ctot	ntot	oc	p	k	ph	sand	silt	clay	rain_sum	rain_cv	lnrain	price_dap	price_nps	price_npsb	price_npsZnb	price_urea	N_price_market	teff_price_market	wheat_price_market	Teff_N_ratio	Wheat_N_ratio	yield
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	81	996	"Teff"	"Midslope"	1.0	51	0	40	1	7	3.4	30.0	0.0	0.5	0.25	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	1	19.0	17.0	361.0	323.0	0.0	19.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			40.0			114.67	53.46	46.65	0.47		600.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	81	580	"Teff"	"Hillslope"	1.0	45	0	25	1	7	3.2	30.0	1.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	0.0	0	1	0	0	38.0	34.0	1444.0	1292.0	0.0	0.0	38.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			32.7723			114.67	53.46	46.65	0.47		600.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	81	580	"Sorghum"	"Footslope"	1.0	45	0	25	1	7	3.2	30.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126						114.67	53.46	46.65			500.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	81	995	"Sorghum"	"Footslope"	1.0	54	0	40	1	5	2.8	30.0	0.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	0.0	0	1	0	1	46.0	0.0	2116.0	0.0	46.0	0.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126					39.8	114.67	53.46	46.65			15.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	81	994	"Sorghum"	"Midslope"	1.0	52	0	25	1	5	2.6	30.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126						114.67	53.46	46.65			750.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	81	995	"Sorghum"	"Midslope"	1.0	54	0	40	1	5	2.8	30.0	1.0	1.25	1.5625	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	18.4	0.0	338.56	0.0	0.0	18.4	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126					39.8	114.67	53.46	46.65			1200.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	81	614	"Teff"	"Midslope"	1.0	50	0	35	1	6	2.9	30.0	1.0	0.375	0.140625	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	1	173.33333	45.333332	30044.443	7857.7773	0.0	173.33333	0.0	22.3	4807	11.3	11.6	185	7.0	41.0	24.68	32.8	712.6659	1.4862918	6.5690126			32.7723		40.3414	114.67	53.46	46.65	0.47		1066.6666
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	81	580	"Teff"	"Footslope"	1.0	45	0	25	1	7	3.2	30.0	1.0	0.125	0.015625	1.0	0.0	0.0	0.0	0.0	0.0	0	1	0	0	152.0	136.0	23104.0	20672.0	152.0	0.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			32.7727			114.67	53.46	46.65	0.47		4000.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	81	996	"Sorghum"	"Midslope"	1.0	51	0	40	1	7	3.4	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	0	1	0	0	92.0	0.0	8464.0	0.0	0.0	92.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126					40.0	114.67	53.46	46.65			800.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	81	580	"Sorghum"	"Footslope"	1.0	45	0	25	1	7	3.2	30.0	1.0	0.75	0.5625	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126						114.67	53.46	46.65			666.6667
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	81	635	"Sorghum"	"Footslope"	1.0	42	0	20	1	2	1.5	30.0	1.0	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.3	4807	11.3	11.6	185	7.0	41.0	24.68	32.8	712.6659	1.4862918	6.5690126						114.67	53.46	46.65			2000.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	81	996	"Teff"	"Footslope"	1.0	51	0	40	1	7	3.4	30.0	0.0	0.25	0.0625	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	0	22.8	20.4	519.83997	465.11996	22.8	0.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			40.0			114.67	53.46	46.65	0.47		600.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	81	635	"Teff"	"Footslope"	1.0	42	0	20	1	2	1.5	30.0	1.0	0.75	0.5625	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	19.0	17.0	361.0	323.0	19.0	0.0	0.0	22.3	4807	11.3	11.6	185	7.0	41.0	24.68	32.8	712.6659	1.4862918	6.5690126			32.773335			114.67	53.46	46.65	0.47		1333.3334
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	81	613	"Teff"	"Footslope"	1.0	48	7	35	1	6	3.1	30.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	1	4.75	4.25	22.5625	20.1875	4.75	0.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			32.78			114.67	53.46	46.65	0.47		1200.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	81	995	"Teff"	"Midslope"	1.0	54	0	40	1	5	2.8	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	57.0	51.0	3249.0	2907.0	0.0	57.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			40.0			114.67	53.46	46.65	0.47		600.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	81	613	"Sorghum"	"Midslope"	1.0	48	7	35	1	6	3.1	30.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0	1	0	1	23.0	0.0	529.0	0.0	0.0	23.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126					40.34	114.67	53.46	46.65			2000.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	81	591	"Teff"	"Footslope"	1.0	60	0	46	1	4	2.5	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	130.0	34.0	16900.0	4420.0	130.0	0.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			33.0		41.0	114.67	53.46	46.65	0.47		1200.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	81	995	"Sorghum"	"Midslope"	1.0	54	0	40	1	5	2.8	30.0	0.0	0.75	0.5625	1.0	0.0	0.0	0.0	0.0	0.0	0	1	0	1	43.333332	11.333333	1877.7777	491.11108	0.0	43.333332	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			40.0		39.8	114.67	53.46	46.65			666.6667
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	81	994	"Teff"	"Midslope"	1.0	52	0	25	1	5	2.6	30.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	9.5	8.5	90.25	80.75	0.0	9.5	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			40.0			114.67	53.46	46.65	0.47		500.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	81	996	"Sorghum"	"Footslope"	1.0	51	0	40	1	7	3.4	30.0	0.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	46.0	0.0	2116.0	0.0	46.0	0.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126					40.0	114.67	53.46	46.65			1100.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	81	996	"Teff"	"Midslope"	1.0	51	0	40	1	7	3.4	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	1	38.0	34.0	1444.0	1292.0	0.0	38.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			40.0			114.67	53.46	46.65	0.47		600.0
"Oromia"	"Jimma"	"SeKoru"	"Wolmera"	82	363	"Teff"	"Footslope"	1.0	75	0	30	0	4	2.3	30.0	1.0	0.125	0.015625	1.0	0.0	1.0	0.0	0.0	0.0	1	1	0	1	18.24	16.32	332.6976	297.6768	18.24	0.0	0.0	29.2	39640	19.4	9.9	204	5.65	31.7	24.48	40.4	905.46985	3.2305913	6.808454			50.0			120.72	52.3	45.31	0.43		3.6
"Oromia"	"Jimma"	"SeKoru"	"Wolmera"	82	291	"Teff"	"Midslope"	0.0	36	0	20	1	10	4.5	30.0	1.0	0.75	0.5625	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	15.84	0.45333335	250.90561	7.1808004	0.0	15.84	0.0	28.6	33169	18.5	10.4	206	5.65	31.6	24.69	40.8	905.46985	3.2305913	6.808454			1875.0		48.0	120.72	52.3	45.31	0.43		333.33334
"Oromia"	"Jimma"	"SeKoru"	"Wolmera"	82	397	"Sorghum"	"Footslope"	1.0	60	2	31	1	6	3.3	30.0	1.0	0.0625	0.00390625	1.0	0.0	0.0	0.0	0.0	0.0	0	1	0	1	22.08	0.0	487.5264	0.0	22.08	0.0	0.0	27.6	29507	18.9	10.7	211	5.66	32.0	25.2	40.3	905.46985	3.2305913	6.808454					50.0	120.72	52.3	45.31			816.0
"Oromia"	"Jimma"	"SeKoru"	"Wolmera"	82	273	"Sorghum"	"Midslope"	1.0	67	9	22	1	10	5.1	30.0	1.0	0.25	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.3	86939	22.6	9.8	196	5.56	34.1	25.54	37.2	905.46985	3.2305913	6.808454						120.72	52.3	45.31			5200.0
"Oromia"	"Jimma"	"SeKoru"	"Wolmera"	82	273	"Teff"	"Midslope"	1.0	67	9	22	1	10	5.1	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	19.0	17.0	361.0	323.0	0.0	19.0	0.0	31.3	86939	22.6	9.8	196	5.56	34.1	25.54	37.2	905.46985	3.2305913	6.808454			60.0			120.72	52.3	45.31	0.43		2.0
"Oromia"	"Jimma"	"SeKoru"	"Wolmera"	82	290	"Teff"	"Footslope"	0.0	40	1	25	1	6	3.3	30.0	1.0	0.75	0.5625	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	43.333332	11.333333	1877.7777	491.11108	43.333332	0.0	0.0	28.6	33169	18.5	10.4	206	5.65	31.6	24.69	40.8	905.46985	3.2305913	6.808454			50.0		48.0	120.72	52.3	45.31	0.43		333.33334
"Oromia"	"Jimma"	"SeKoru"	"Wolmera"	82	273	"Teff"	"Midslope"	1.0	67	9	22	1	10	5.1	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	19.0	17.0	361.0	323.0	0.0	19.0	0.0	31.3	86939	22.6	9.8	196	5.56	34.1	25.54	37.2	905.46985	3.2305913	6.808454			60.0			120.72	52.3	45.31	0.43		6.0
"Oromia"	"Jimma"	"SeKoru"	"Wolmera"	82	425	"Teff"	"Midslope"	1.0	53	5	24	1	12	5.5	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	65.0	17.0	4225.0	1105.0	0.0	65.0	0.0	27.6	29507	18.9	10.7	211	5.66	32.0	25.2	40.3	905.46985	3.2305913	6.808454			44.0		44.0	120.72	52.3	45.31	0.43		400.0
"Oromia"	"Jimma"	"SeKoru"	"Wolmera"	82	271	"Sorghum"	"Midslope"	1.0	49	3	25	1	6	3.1	30.0	1.0	0.25	0.0625	0.0	0.0	0.0	0.0	1.0	0.0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.6	29507	18.9	10.7	211	5.66	32.0	25.2	40.3	905.46985	3.2305913	6.808454						120.72	52.3	45.31			4.0
"Oromia"	"Jimma"	"SeKoru"	"Wolmera"	82	294	"Teff"	"Midslope"	0.0	37	0	20	1	8	3.5	30.0	1.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	19.0	17.0	361.0	323.0	0.0	19.0	0.0	27.6	29507	18.9	10.7	211	5.66	32.0	25.2	40.3	905.46985	3.2305913	6.808454			50.0			120.72	52.3	45.31	0.43		500.0
"Oromia"	"Jimma"	"SeKoru"	"Wolmera"	82	271	"Teff"	"Hillslope"	1.0	49	3	25	1	6	3.1	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	38.0	34.0	1444.0	1292.0	0.0	0.0	38.0	27.6	29507	18.9	10.7	211	5.66	32.0	25.2	40.3	905.46985	3.2305913	6.808454			35.0			120.72	52.3	45.31	0.43		3.0
"Oromia"	"Jimma"	"SeKoru"	"Wolmera"	82	293	"Teff"	"Midslope"	1.0	40	2	25	1	9	4.2	30.0	1.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	42.0	17.0	1764.0	714.0	0.0	42.0	0.0	31.3	86939	22.6	9.8	196	5.56	34.1	25.54	37.2	905.46985	3.2305913	6.808454			50.0		50.0	120.72	52.3	45.31	0.43		700.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	576	"Teff"	"Hillslope"	1.0	42	0	29	1	8	3.5	30.0	1.0	0.5	0.25	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	1	152.0	136.0	23104.0	20672.0	0.0	0.0	152.0	24.2	4765	11.9	12.0	172	6.91	39.7	24.92	33.2	793.62885	1.5778887	6.6766157			18.0			114.67	53.46	46.65	0.47		2000.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	567	"Sorghum"	"Footslope"	1.0	30	0	5	0	3	1.8	30.0	0.0	1.5	2.25	0.0	0.0	0.0	0.0	0.0	0.0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7	3916	11.4	11.1	180	6.95	40.0	24.95	34.0	793.62885	1.5778887	6.6766157						114.67	53.46	46.65			6.6666665
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	553	"Teff"	"Midslope"	1.0	45	0	18	0	7	3.2	30.0	1.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	38.0	34.0	1444.0	1292.0	0.0	38.0	0.0	23.8	2958	11.8	11.7	133	6.52	38.6	25.5	36.7	779.36926	1.456295	6.658485			49.5			114.67	53.46	46.65	0.47		16.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	560	"Teff"	"Hillslope"	1.0	68	0	54	1	6	3.3	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	1	61.0	34.0	3721.0	2074.0	0.0	0.0	61.0	23.7	3916	11.4	11.1	180	6.95	40.0	24.95	34.0	793.62885	1.5778887	6.6766157			32.78		40.4	114.67	53.46	46.65	0.47		800.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	560	"Teff"	"Hillslope"	1.0	68	0	54	1	6	3.3	30.0	0.0	1.25	1.5625	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	1	12.2	6.8	148.84	82.96	0.0	0.0	12.2	23.7	3916	11.4	11.1	180	6.95	40.0	24.95	34.0	793.62885	1.5778887	6.6766157			32.78		40.4	114.67	53.46	46.65	0.47		320.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	567	"Teff"	"Midslope"	1.0	30	0	5	0	3	1.8	30.0	1.0	5.0	25.0	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	3.8	3.4	14.44	12.92	0.0	3.8	0.0	23.7	3916	11.4	11.1	180	6.95	40.0	24.95	34.0	793.62885	1.5778887	6.6766157			41.0			114.67	53.46	46.65	0.47		100.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	544	"Teff"	"Hillslope"	1.0	56	0	30	1	10	5.1	30.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	30.5	17.0	930.25	518.5	0.0	0.0	30.5	24.2	4765	11.9	12.0	172	6.91	39.7	24.92	33.2	793.62885	1.5778887	6.6766157			36.98		36.48	114.67	53.46	46.65	0.47		5.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	544	"Sorghum"	"Midslope"	1.0	56	0	30	1	10	5.1	30.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.2	4765	11.9	12.0	172	6.91	39.7	24.92	33.2	793.62885	1.5778887	6.6766157						114.67	53.46	46.65			5000.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	624	"Teff"	"Midslope"	1.0	40	0	26	1	8	3.7	30.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	19.0	17.0	361.0	323.0	0.0	19.0	0.0	24.2	4765	11.9	12.0	172	6.91	39.7	24.92	33.2	793.62885	1.5778887	6.6766157			32.7723			114.67	53.46	46.65	0.47		1000.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	566	"Sorghum"	"Midslope"	1.0	46	0	15	0	8	3.3	30.0	1.0	0.25	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.2	4765	11.9	12.0	172	6.91	39.7	24.92	33.2	793.62885	1.5778887	6.6766157						114.67	53.46	46.65			5200.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	553	"Teff"	"Midslope"	1.0	45	0	18	0	7	3.2	30.0	0.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	22.8	20.4	519.83997	465.11996	0.0	22.8	0.0	23.8	2958	11.8	11.7	133	6.52	38.6	25.5	36.7	779.36926	1.456295	6.658485			48.333332			114.67	53.46	46.65	0.47		800.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	566	"Sorghum"	"Footslope"	1.0	46	0	15	0	8	3.3	30.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.2	4765	11.9	12.0	172	6.91	39.7	24.92	33.2	793.62885	1.5778887	6.6766157						114.67	53.46	46.65			600.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	544	"Teff"	"Footslope"	1.0	56	0	30	1	10	5.1	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	84.0	34.0	7056.0	2856.0	84.0	0.0	0.0	24.2	4765	11.9	12.0	172	6.91	39.7	24.92	33.2	793.62885	1.5778887	6.6766157			39.14		73.52	114.67	53.46	46.65	0.47		800.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	577	"Sorghum"	"Footslope"	1.0	48	0	33	1	6	3.1	30.0	1.0	0.75	0.5625	1.0	1.0	0.0	0.0	0.0	0.0	1	1	0	1	25.333334	22.666666	641.77783	574.2222	25.333334	0.0	0.0	23.7	3916	11.4	11.1	180	6.95	40.0	24.95	34.0	793.62885	1.5778887	6.6766157			42.0			114.67	53.46	46.65			2000.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	629	"Teff"	"Footslope"	1.0	66	0	52	0	2	1.5	30.0	1.0	0.5	0.25	1.0	1.0	0.0	0.0	0.0	0.0	1	1	0	1	19.0	17.0	361.0	323.0	19.0	0.0	0.0	23.7	3916	11.4	11.1	180	6.95	40.0	24.95	34.0	793.62885	1.5778887	6.6766157			32.772			114.67	53.46	46.65	0.47		1200.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	629	"Teff"	"Midslope"	1.0	66	0	52	0	2	1.5	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	38.0	34.0	1444.0	1292.0	0.0	38.0	0.0	23.7	3916	11.4	11.1	180	6.95	40.0	24.95	34.0	793.62885	1.5778887	6.6766157			32.772			114.67	53.46	46.65	0.47		1600.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	566	"Teff"	"Footslope"	1.0	46	0	15	0	8	3.3	30.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	0	16.25	4.25	264.0625	69.0625	16.25	0.0	0.0	24.2	4765	11.9	12.0	172	6.91	39.7	24.92	33.2	793.62885	1.5778887	6.6766157			37.72		37.72	114.67	53.46	46.65	0.47		1300.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	624	"Teff"	"Footslope"	1.0	40	0	26	1	8	3.7	30.0	0.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	19.0	17.0	361.0	323.0	19.0	0.0	0.0	24.2	4765	11.9	12.0	172	6.91	39.7	24.92	33.2	793.62885	1.5778887	6.6766157			32.772			114.67	53.46	46.65	0.47		600.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	560	"Sorghum"	"Midslope"	1.0	68	0	54	1	6	3.3	30.0	1.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	0.0	0	1	0	1	51.5	25.5	2652.25	1313.25	0.0	51.5	0.0	23.7	3916	11.4	11.1	180	6.95	40.0	24.95	34.0	793.62885	1.5778887	6.6766157			65.54667		32.8	114.67	53.46	46.65			600.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	576	"Sorghum"	"Hillslope"	1.0	42	0	29	1	8	3.5	30.0	1.0	0.5	0.25	1.0	0.0	0.0	1.0	0.0	0.0	1	0	0	1	46.0	0.0	2116.0	0.0	0.0	0.0	46.0	24.2	4765	11.9	12.0	172	6.91	39.7	24.92	33.2	793.62885	1.5778887	6.6766157					37.2	114.67	53.46	46.65			3000.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	560	"Teff"	"Footslope"	1.0	68	0	54	1	6	3.3	30.0	1.0	0.5	0.25	1.0	1.0	0.0	1.0	0.0	0.0	1	1	0	1	42.0	17.0	1764.0	714.0	42.0	0.0	0.0	23.7	3916	11.4	11.1	180	6.95	40.0	24.95	34.0	793.62885	1.5778887	6.6766157			32.78		40.36	114.67	53.46	46.65	0.47		800.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	560	"Teff"	"Hillslope"	1.0	68	0	54	1	6	3.3	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	1	152.0	136.0	23104.0	20672.0	0.0	0.0	152.0	23.7	3916	11.4	11.1	180	6.95	40.0	24.95	34.0	793.62885	1.5778887	6.6766157			32.77			114.67	53.46	46.65	0.47		800.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	629	"Sorghum"	"Midslope"	1.0	66	0	52	0	2	1.5	30.0	1.0	0.25	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7	3916	11.4	11.1	180	6.95	40.0	24.95	34.0	793.62885	1.5778887	6.6766157						114.67	53.46	46.65			1000.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	544	"Teff"	"Midslope"	1.0	56	0	30	1	10	5.1	30.0	1.0	2.0	4.0	1.0	0.0	1.0	0.0	0.0	0.0	1	1	0	1	25.75	12.75	663.0625	328.3125	0.0	25.75	0.0	24.2	4765	11.9	12.0	172	6.91	39.7	24.92	33.2	793.62885	1.5778887	6.6766157			34.333332		37.34	114.67	53.46	46.65	0.47		5.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	554	"Teff"	"Midslope"	1.0	75	0	50	0	8	4.3	30.0	1.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	95.0	85.0	9025.0	8075.0	0.0	95.0	0.0	23.7	3916	11.4	11.1	180	6.95	40.0	24.95	34.0	793.62885	1.5778887	6.6766157			48.25			114.67	53.46	46.65	0.47		8.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	624	"Sorghum"	"Midslope"	1.0	40	0	26	1	8	3.7	30.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	23.0	0.0	529.0	0.0	0.0	23.0	0.0	24.2	4765	11.9	12.0	172	6.91	39.7	24.92	33.2	793.62885	1.5778887	6.6766157					40.34	114.67	53.46	46.65			1000.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	553	"Sorghum"	"Midslope"	1.0	45	0	18	0	7	3.2	30.0	1.0	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.8	2958	11.8	11.7	133	6.52	38.6	25.5	36.7	779.36926	1.456295	6.658485						114.67	53.46	46.65			5200.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	629	"Sorghum"	"Midslope"	1.0	66	0	52	0	2	1.5	30.0	1.0	0.25	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7	3916	11.4	11.1	180	6.95	40.0	24.95	34.0	793.62885	1.5778887	6.6766157						114.67	53.46	46.65			1200.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	83	554	"Teff"	"Footslope"	1.0	75	0	50	0	8	4.3	30.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	104.5	93.5	10920.25	9770.75	104.5	0.0	0.0	23.7	3916	11.4	11.1	180	6.95	40.0	24.95	34.0	793.62885	1.5778887	6.6766157			48.19			114.67	53.46	46.65	0.47		900.0
